id|Title|Brand|Type|Sex|Size|SizeParams|SizeArray|Color|Country|Price|Image
2044|zafira&grend / Платье для собак|zafira&grend|платье|самка|все кошки; для мелких пород; для средних и малых пород|Российский размер;Размер производителя;Длина спины, в см;|20,XS,20;|белый, желтый|Россия|1500|images.wbstatic.net/c516x688/new/18110000/18113316-1.jpg
2045|zafira&grend / Платье для собак|zafira&grend|платье|самка|все кошки; для мелких пород; для средних и малых пород|Российский размер;Размер производителя;Длина спины, в см;|20,XS,20;|розовый, фиолетовый|Россия|1500|images.wbstatic.net/c516x688/new/18110000/18113340-1.jpg
2046|zafira&grend / Платье для собак|zafira&grend|платье|самка|все кошки; для мелких пород; для средних и малых пород|Российский размер;Размер производителя;Длина спины, в см;|30,M,30;|вишневый, светло-розовый|Россия|1500|images.wbstatic.net/c516x688/new/18110000/18113334-1.jpg
2047|zafira&grend / Платье для собак|zafira&grend|платье|самка|все кошки; для мелких пород; для средних и малых пород|Российский размер;Размер производителя;Длина спины, в см;|20,XS,20;|розовый|Россия|1500|images.wbstatic.net/c516x688/new/18110000/18113335-1.jpg
2048|Сималенд / Комбинезон для собак M (ОГ-36 см, ДС- 28 см) красный|Сималенд|комбинезон||для мелких пород|Российский размер;Размер производителя;Длина спины, в см;|50,M,50;|красный|Россия|744|images.wbstatic.net/c516x688/new/16980000/16985262-1.jpg
2049|zafira&grend / Майка для собак|zafira&grend|футболка|самец|для мелких пород|Российский размер;Размер производителя;Длина спины, в см;|20,XS,20;|мятный||1400|images.wbstatic.net/c516x688/new/18110000/18113347-1.jpg
2050|zafira&grend / Майка для собак|zafira&grend|футболка|самец|для мелких пород|Российский размер;Размер производителя;Длина спины, в см;|20,XS,20;|фиолетовый||1500|images.wbstatic.net/c516x688/new/18110000/18113350-1.jpg
2051|zafira&grend / Платье для собак|zafira&grend|платье|самка|все кошки; для мелких пород; для средних и малых пород|Российский размер;Размер производителя;Длина спины, в см;|25,S,25;|зеленый, фиолетовый|Россия|1500|images.wbstatic.net/c516x688/new/18110000/18113327-1.jpg
2052|zafira&grend / Платье для собак|zafira&grend|платье|самка|все кошки; для мелких пород; для средних и малых пород|Российский размер;Размер производителя;Длина спины, в см;|30,M,30;|белый|Россия|1500|images.wbstatic.net/c516x688/new/18110000/18113328-1.jpg
2053|zafira&grend / Майка для собак|zafira&grend|футболка|самец|для мелких пород|Российский размер;Размер производителя;Длина спины, в см;|20,XS,20;|оранжевый, желтый||1400|images.wbstatic.net/c516x688/new/18110000/18113356-1.jpg
2054|zafira&grend / Майка для собак|zafira&grend|футболка|самец|для мелких пород|Российский размер;Размер производителя;Длина спины, в см;|30,M,30;|голубой, оранжевый, желтый||1500|images.wbstatic.net/c516x688/new/17670000/17674545-1.jpg
2055|zafira&grend / Майка для собак|zafira&grend|футболка|самец|для мелких пород|Российский размер;Размер производителя;Длина спины, в см;|20,XS,20;|пудровый, светло-розовый||1500|images.wbstatic.net/c516x688/new/18110000/18113384-1.jpg
2056|Сималенд / Комбинезон для собак, L (ДС 30 см, ОГ 38 см), синий|Сималенд|комбинезон||для мелких пород|Российский размер;Размер производителя;Длина спины, в см;|50,L,50;|синий|Россия|840|images.wbstatic.net/c516x688/new/16980000/16985264-1.jpg
2057|zafira&grend / Майка для собак|zafira&grend|футболка|самец|для мелких пород|Российский размер;Размер производителя;Длина спины, в см;|30,M,30;|изумрудный, фиолетовый||1500|images.wbstatic.net/c516x688/new/18110000/18113379-1.jpg
2058|zafira&grend / Майка для собак|zafira&grend|футболка|самец|для мелких пород|Российский размер;Размер производителя;Длина спины, в см;|20,XS,20;|розовый||1500|images.wbstatic.net/c516x688/new/18110000/18113351-1.jpg
